entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,hit_target,hit_stop,TP,SL,pnl,pnl_pct,capital_after,dip_pct,taf_fee,cat_fee,total_fees
2026-01-12 09:30:00-05:00,2026-01-13 16:00:00-05:00,AAPL,long,3,260.25,258.94875,262.8525,258.94875,False,True,0,1,-3.9139089999999452,-0.499999999999993,9980.416091,7.103337497769045,0.01,0.00015900000000000002,0.010159
2026-01-12 09:30:00-05:00,2026-01-13 16:00:00-05:00,MSFT,long,1,477.18,474.7941,481.9518,474.7941,False,True,0,1,-2.3959529999999924,-0.49999999999999833,10767.680138,2.55666734735552,0.01,5.3e-05,0.010053000000000001
2026-01-12 09:30:00-05:00,2026-01-13 16:00:00-05:00,NVDA,long,4,184.94,186.7894,186.7894,184.0153,True,False,1,0,7.387388000000011,1.0000000000000016,11242.257526,4.487940918246138,0.01,0.000212,0.010212
2026-01-12 09:30:00-05:00,2026-01-13 16:00:00-05:00,TSLA,long,1,448.96,446.7152,453.4496,446.7152,False,True,0,1,-2.254852999999998,-0.49999999999999956,11985.002672999999,9.99739390173005,0.01,5.3e-05,0.010053000000000001
2026-01-12 09:30:00-05:00,2026-01-13 16:00:00-05:00,META,long,1,641.97,638.7601500000001,648.3897000000001,638.7601500000001,False,True,0,1,-3.2199029999999604,-0.4999999999999938,12439.86277,9.708860759493668,0.01,5.3e-05,0.010053000000000001
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,AAPL,long,3,261.05,259.74475,263.6605,259.74475,False,True,0,1,-3.9259090000000025,-0.5000000000000003,9928.286861,6.817776191326064,0.01,0.00015900000000000002,0.010159
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,MSFT,long,1,470.67,468.31665000000004,475.3767,468.31665000000004,False,True,0,1,-2.3634029999999777,-0.4999999999999952,10717.093458,3.8860526853175354,0.01,5.3e-05,0.010053000000000001
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,AMZN,long,3,242.6,241.387,245.026,241.387,False,True,0,1,-3.6491589999999814,-0.4999999999999975,11190.674298999998,2.5467984253233724,0.01,0.00015900000000000002,0.010159
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,NVDA,long,4,185.81,184.88095,187.6681,184.88095,False,True,0,1,-3.726411999999958,-0.4999999999999944,11907.577887,4.03863037752414,0.01,0.000212,0.010212
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,TSLA,long,1,447.2,444.964,451.67199999999997,444.964,False,True,0,1,-2.24605299999999,-0.4999999999999978,12645.891833999998,10.350219513661967,0.01,5.3e-05,0.010053000000000001
2026-01-13 09:30:00-05:00,2026-01-14 16:00:00-05:00,META,long,1,631.09,627.9345500000001,637.4009000000001,627.9345500000001,False,True,0,1,-3.1655029999999735,-0.4999999999999958,13097.496330999998,6.308085156922713,0.01,5.3e-05,0.010053000000000001
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,META,long,1,615.52,621.6752,621.6752,612.4424,True,False,1,0,6.145147000000036,1.000000000000006,13595.986089,8.619614596632925,0.01,5.3e-05,0.010053000000000001
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,TSLA,long,1,439.2,443.592,443.592,437.00399999999996,True,False,1,0,4.381946999999996,0.9999999999999991,13156.550942,11.953972295170699,0.01,5.3e-05,0.010053000000000001
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,NVDA,long,4,183.14,184.9714,184.9714,182.2243,True,False,1,0,7.315388000000008,1.0000000000000013,12403.338994999998,5.417548933533032,0.01,0.000212,0.010212
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,MSFT,long,2,459.38,463.9738,463.9738,457.0831,True,False,1,0,9.177493999999975,0.9999999999999972,10781.304266,6.191545844394526,0.01,0.000106,0.010105999999999999
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,AAPL,long,3,259.96,258.6602,262.5596,258.6602,False,True,0,1,-3.909559000000014,-0.5000000000000018,9992.056772,6.435358479700547,0.01,0.00015900000000000002,0.010159
2026-01-14 09:30:00-05:00,2026-01-15 16:00:00-05:00,AMZN,long,3,236.65,239.0165,239.0165,235.46675,True,False,1,0,7.089341000000006,1.0000000000000009,11697.123606999998,4.936932594199402,0.01,0.00015900000000000002,0.010159
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,AAPL,long,3,258.21,256.91895,260.7921,256.91895,False,True,0,1,-3.8833089999999526,-0.49999999999999395,10002.972780000002,7.065217391304348,0.01,0.00015900000000000002,0.010159
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,MSFT,long,2,456.66,461.2266,461.2266,454.3767,True,False,1,0,9.123093999999988,0.9999999999999987,10772.285874000001,6.746987951807222,0.01,0.000106,0.010105999999999999
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,GOOGL,long,2,332.78,331.11609999999996,336.1078,331.11609999999996,False,True,0,1,-3.3379060000000247,-0.5000000000000038,11694.227968000003,2.2643836823401675,0.01,0.000106,0.010105999999999999
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,AMZN,long,3,238.18,236.9891,240.5618,236.9891,False,True,0,1,-3.5828589999999974,-0.49999999999999967,12347.825109000003,4.32232666505985,0.01,0.00015900000000000002,0.010159
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,NVDA,long,3,187.05,188.9205,188.9205,186.11475000000002,True,False,1,0,5.601340999999978,0.999999999999996,13073.246450000002,3.398233744770947,0.01,0.00015900000000000002,0.010159
2026-01-15 09:30:00-05:00,2026-01-16 16:00:00-05:00,TSLA,long,1,438.57,442.9557,442.9557,436.37715,True,False,1,0,4.375646999999986,0.9999999999999967,13637.382097000003,12.080267826714511,0.01,5.3e-05,0.010053000000000001
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,NVDA,long,3,186.23,185.29885,188.0923,185.29885,False,True,0,1,-2.803609000000007,-0.5000000000000013,12964.749608000004,3.8217218406238733,0.01,0.00015900000000000002,0.010159
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,AMZN,long,3,239.12,237.9244,241.5112,237.9244,False,True,0,1,-3.596959000000039,-0.5000000000000054,12250.073217000005,3.9447256366996037,0.01,0.00015900000000000002,0.010159
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,TSLA,long,1,437.5,435.3125,441.875,435.3125,False,True,0,1,-2.197553,-0.5,13515.012055000005,12.294769761241302,0.01,5.3e-05,0.010053000000000001
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,MSFT,long,2,459.86,457.5607,464.4586,457.5607,False,True,0,1,-4.6087060000000335,-0.5000000000000036,10663.580282000004,6.093526648968751,0.01,0.000106,0.010105999999999999
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,AAPL,long,3,255.53,254.25235,258.0853,254.25235,False,True,0,1,-3.8431089999999823,-0.4999999999999978,9917.408988000003,8.029801324503302,0.01,0.00015900000000000002,0.010159
2026-01-16 09:30:00-05:00,2026-01-20 16:00:00-05:00,GOOGL,long,2,330.0,328.35,333.3,328.35,False,True,0,1,-3.3101059999999545,-0.49999999999999306,11585.310176000005,3.0808540632617722,0.01,0.000106,0.010105999999999999
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,AAPL,long,4,246.7,249.167,249.167,245.4665,True,False,1,0,9.857788000000053,1.0000000000000053,10049.829843000005,11.207889432767058,0.01,0.000212,0.010212
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,MSFT,long,1,454.52,452.24739999999997,459.0652,452.24739999999997,False,True,0,1,-2.2826530000000114,-0.5000000000000026,11048.557190000005,7.183990198080458,0.01,5.3e-05,0.010053000000000001
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,GOOGL,long,2,322.0,325.22,325.22,320.39,True,False,1,0,6.429894000000054,1.0000000000000084,11486.337084000006,5.430409116273608,0.01,0.000106,0.010105999999999999
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,AMZN,long,3,231.0,229.845,233.31,229.845,False,True,0,1,-3.475159000000003,-0.5000000000000006,12138.691925000005,7.206555796577488,0.01,0.00015900000000000002,0.010159
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,NVDA,long,4,178.07,179.8507,179.8507,177.17964999999998,True,False,1,0,7.112587999999984,0.9999999999999978,12818.734513000007,8.035944843257761,0.01,0.000212,0.010212
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,TSLA,long,1,419.25,423.4425,423.4425,417.15375,True,False,1,0,4.182446999999995,0.999999999999999,13544.006960000006,15.953330794058093,0.01,5.3e-05,0.010053000000000001
2026-01-20 09:30:00-05:00,2026-01-21 16:00:00-05:00,META,long,1,604.12,610.1612,610.1612,601.0994,True,False,1,0,6.031147000000003,1.0000000000000004,13972.638107000006,10.312063897384132,0.01,5.3e-05,0.010053000000000001
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,NVDA,long,3,183.32,185.1532,185.1532,182.4034,True,False,1,0,5.489441000000015,1.0000000000000029,13337.962065000007,5.324588132004339,0.01,0.00015900000000000002,0.010159
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,AMZN,long,3,231.31,233.6231,233.6231,230.15345,True,False,1,0,6.929140999999975,0.9999999999999963,12634.012624000006,7.082027797862938,0.01,0.00015900000000000002,0.010159
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,TSLA,long,1,431.44,435.7544,435.7544,429.2828,True,False,1,0,4.304346999999978,0.9999999999999948,13878.866412000007,13.509612493234165,0.01,5.3e-05,0.010053000000000001
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,MSFT,long,2,444.11,448.5511,448.5511,441.88945,True,False,1,0,8.872094000000011,1.0000000000000013,11070.575989000004,9.309781498876859,0.01,0.000106,0.010105999999999999
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,AAPL,long,4,247.65,250.12650000000002,250.12650000000002,246.41175,True,False,1,0,9.895788000000064,1.0000000000000062,10082.363895000006,10.865966023610701,0.01,0.000212,0.010212
2026-01-21 09:30:00-05:00,2026-01-22 16:00:00-05:00,GOOGL,long,2,328.38,331.6638,331.6638,326.7381,True,False,1,0,6.55749399999997,0.9999999999999956,11975.093483000006,3.5566389614966707,0.01,0.000106,0.010105999999999999
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,NVDA,long,3,184.84,186.6884,186.6884,183.9158,True,False,1,0,5.535040999999994,0.999999999999999,13374.941470000009,4.539585807984296,0.01,0.00015900000000000002,0.010159
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,AMZN,long,3,234.34,236.6834,236.6834,233.16830000000002,True,False,1,0,7.020041000000008,1.000000000000001,12660.416429000008,5.864867036233629,0.01,0.00015900000000000002,0.010159
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,TSLA,long,1,449.36,447.1132,453.85360000000003,447.1132,False,True,0,1,-2.2568530000000075,-0.5000000000000017,13935.994617000008,8.66109722137529,0.01,5.3e-05,0.010053000000000001
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,MSFT,long,2,451.14,455.65139999999997,455.65139999999997,448.8843,True,False,1,0,9.01269399999996,0.9999999999999957,11078.191894000009,7.874208699203594,0.01,0.000106,0.010105999999999999
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,AAPL,long,4,248.35,247.10825,250.8335,247.10825,False,True,0,1,-4.977211999999985,-0.49999999999999845,10106.639200000009,10.614022458969185,0.01,0.000212,0.010212
2026-01-22 09:30:00-05:00,2026-01-23 16:00:00-05:00,GOOGL,long,2,330.54,328.88730000000004,333.84540000000004,328.88730000000004,False,True,0,1,-3.315505999999963,-0.4999999999999944,12011.996388000009,2.9222590971834674,0.01,0.000106,0.010105999999999999
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,AAPL,long,4,248.04,250.5204,250.5204,246.7998,True,False,1,0,9.911388000000013,1.0000000000000013,10080.806005000006,10.725597466167573,0.01,0.000212,0.010212
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,MSFT,long,1,465.95,470.60949999999997,470.60949999999997,463.62025,True,False,1,0,4.64944699999998,0.9999999999999957,11102.765452000007,4.849908107004289,0.01,5.3e-05,0.010053000000000001
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,GOOGL,long,2,327.93,331.2093,331.2093,326.29035,True,False,1,0,6.548493999999955,0.9999999999999932,11568.933946000005,3.6888014332285826,0.01,0.000106,0.010105999999999999
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,AMZN,long,3,239.16,237.9642,241.5516,237.9642,False,True,0,1,-3.5975589999999738,-0.4999999999999964,12234.076387000005,3.9286575078332135,0.01,0.00015900000000000002,0.010159
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,NVDA,long,3,187.67,186.73164999999997,189.5467,186.73164999999997,False,True,0,1,-2.825209000000042,-0.5000000000000074,12950.111178000005,3.0780354283943647,0.01,0.00015900000000000002,0.010159
2026-01-23 09:30:00-05:00,2026-01-26 16:00:00-05:00,TSLA,long,1,449.06,446.8147,453.55060000000003,446.8147,False,True,0,1,-2.255352999999986,-0.4999999999999969,13521.125825000006,8.523120798533302,0.01,5.3e-05,0.010053000000000001
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,NVDA,long,4,186.47,188.3347,188.3347,185.53764999999999,True,False,1,0,7.448587999999996,0.9999999999999996,12775.836836000006,3.6977741052522837,0.01,0.000212,0.010212
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,TSLA,long,1,435.2,433.024,439.55199999999996,433.024,False,True,0,1,-2.186052999999988,-0.4999999999999972,13532.030783000006,11.018421967327075,0.01,5.3e-05,0.010053000000000001
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,AMZN,long,3,238.42,240.80419999999998,240.80419999999998,237.22789999999998,True,False,1,0,7.1424409999999785,0.9999999999999971,12042.548248000005,4.2259178918614975,0.01,0.00015900000000000002,0.010159
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,AAPL,long,3,255.41,257.9641,257.9641,254.13295,True,False,1,0,7.652140999999931,0.999999999999991,10131.227966000006,8.072991649870422,0.01,0.00015900000000000002,0.010159
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,MSFT,long,1,470.28,474.9828,474.9828,467.92859999999996,True,False,1,0,4.692747000000025,1.0000000000000053,10900.430713000005,3.9656932816009833,0.01,5.3e-05,0.010053000000000001
2026-01-26 09:30:00-05:00,2026-01-27 16:00:00-05:00,GOOGL,long,2,333.26,336.5926,336.5926,331.5937,True,False,1,0,6.655094000000027,1.000000000000004,11385.085807000005,2.123410379159452,0.01,0.000106,0.010105999999999999
2026-01-27 09:30:00-05:00,2026-01-28 16:00:00-05:00,AAPL,long,3,258.27,256.97864999999996,260.85269999999997,256.97864999999996,False,True,0,1,-3.8842090000000677,-0.5000000000000088,10128.096574000007,7.043622228620787,0.01,0.00015900000000000002,0.010159
2026-01-27 09:30:00-05:00,2026-01-28 16:00:00-05:00,NVDA,long,4,188.52,190.4052,190.4052,187.5774,True,False,1,0,7.53058799999999,0.9999999999999987,10892.947162000006,2.6390538656199896,0.01,0.000212,0.010212
2026-01-27 09:30:00-05:00,2026-01-28 16:00:00-05:00,TSLA,long,1,430.9,435.209,435.209,428.7455,True,False,1,0,4.298947000000026,1.000000000000006,11662.766109000006,8.201959948870899,0.01,5.3e-05,0.010053000000000001
2026-01-28 09:30:00-05:00,2026-01-29 16:00:00-05:00,AAPL,long,3,256.44,259.0044,259.0044,255.1578,True,False,1,0,7.683040999999934,0.9999999999999913,10116.309150000006,7.702274690469327,0.01,0.00015900000000000002,0.010159
2026-01-28 09:30:00-05:00,2026-01-29 16:00:00-05:00,AMZN,long,3,243.01,241.79495,245.4401,241.79495,False,True,0,1,-3.6553089999999724,-0.4999999999999963,10891.333841000005,2.3821001044428405,0.01,0.00015900000000000002,0.010159
2026-01-28 09:30:00-05:00,2026-01-29 16:00:00-05:00,TSLA,long,1,431.46,435.77459999999996,435.77459999999996,429.30269999999996,True,False,1,0,4.304546999999984,0.9999999999999963,11635.728388000007,6.836241147002942,0.01,5.3e-05,0.010053000000000001
2026-01-29 09:30:00-05:00,2026-01-30 16:00:00-05:00,AMZN,long,3,241.73,240.52134999999998,244.1473,240.52134999999998,False,True,0,1,-3.636109000000017,-0.5000000000000024,11801.330414000005,2.8962802281674334,0.01,0.00015900000000000002,0.010159
2026-01-29 09:30:00-05:00,2026-01-30 16:00:00-05:00,TSLA,long,1,416.56,420.7256,420.7256,414.4772,True,False,1,0,4.1555469999999834,0.999999999999996,12509.535961000005,9.115503774490548,0.01,5.3e-05,0.010053000000000001
2026-01-29 09:30:00-05:00,2026-01-30 16:00:00-05:00,AAPL,long,3,258.28,260.8628,260.8628,256.98859999999996,True,False,1,0,7.738241000000061,1.000000000000008,10143.576629000007,7.040023034840197,0.01,0.00015900000000000002,0.010159
2026-01-29 09:30:00-05:00,2026-01-30 16:00:00-05:00,MSFT,long,2,433.5,437.835,437.835,431.3325,True,False,1,0,8.659893999999959,0.9999999999999953,10937.096523000006,11.476414131100672,0.01,0.000106,0.010105999999999999
2026-01-30 09:30:00-05:00,2026-02-02 16:00:00-05:00,AAPL,long,3,259.48,262.07480000000004,262.07480000000004,258.18260000000004,True,False,1,0,7.774241000000062,1.0000000000000078,10138.840202000005,6.608119781169003,0.01,0.00015900000000000002,0.010159
2026-01-30 09:30:00-05:00,2026-02-02 16:00:00-05:00,MSFT,long,2,430.29,428.13855,434.59290000000004,428.13855,False,True,0,1,-4.313006000000023,-0.5000000000000027,10958.397196000004,12.131917500510509,0.01,0.000106,0.010105999999999999
2026-01-30 09:30:00-05:00,2026-02-02 16:00:00-05:00,AMZN,long,3,239.3,241.693,241.693,238.1035,True,False,1,0,7.168841000000002,1.0000000000000002,11801.326037000004,3.8724190568008297,0.01,0.00015900000000000002,0.010159
2026-01-30 09:30:00-05:00,2026-02-02 16:00:00-05:00,TSLA,long,1,430.41,428.25795000000005,434.71410000000003,428.25795000000005,False,True,0,1,-2.1621029999999744,-0.499999999999994,12536.643934000003,6.093729545752051,0.01,5.3e-05,0.010053000000000001
2026-01-30 09:30:00-05:00,2026-02-02 16:00:00-05:00,META,long,1,716.5,712.9175,723.665,712.9175,False,True,0,1,-3.592552999999982,-0.4999999999999975,12964.951381000003,3.696236559139785,0.01,5.3e-05,0.010053000000000001
2026-02-02 09:30:00-05:00,2026-02-03 16:00:00-05:00,MSFT,long,2,423.37,421.25315,427.6037,421.25315,False,True,0,1,-4.243805999999999,-0.49999999999999983,10104.587575000005,13.54502756789871,0.01,0.000106,0.010105999999999999
2026-02-02 09:30:00-05:00,2026-02-03 16:00:00-05:00,AMZN,long,3,242.96,245.3896,245.3896,241.7452,True,False,1,0,7.278640999999981,0.9999999999999972,10947.306216000004,2.4021852655258256,0.01,0.00015900000000000002,0.010159
2026-02-02 09:30:00-05:00,2026-02-03 16:00:00-05:00,NVDA,long,4,185.61,184.68195,187.4661,184.68195,False,True,0,1,-3.7224120000000527,-0.500000000000007,11680.523804000004,4.565787444084527,0.01,0.000212,0.010212
2026-02-02 09:30:00-05:00,2026-02-03 16:00:00-05:00,TSLA,long,1,421.81,426.0281,426.0281,419.70095,True,False,1,0,4.2080469999999925,0.9999999999999983,12405.941851000003,7.811148029974431,0.01,5.3e-05,0.010053000000000001
2026-02-02 09:30:00-05:00,2026-02-03 16:00:00-05:00,META,long,1,706.41,713.4741,713.4741,702.8779499999999,True,False,1,0,7.054047000000053,1.0000000000000075,12849.665898000003,5.0524193548387135,0.01,5.3e-05,0.010053000000000001
2026-02-03 09:30:00-05:00,2026-02-04 16:00:00-05:00,TSLA,long,1,421.96,419.8502,426.1796,419.8502,False,True,0,1,-2.119853000000007,-0.5000000000000017,13063.927762000005,7.118644067796617,0.01,5.3e-05,0.010053000000000001
2026-02-03 09:30:00-05:00,2026-02-04 16:00:00-05:00,AMZN,long,3,238.62,237.42690000000002,241.0062,237.42690000000002,False,True,0,1,-3.5894589999999607,-0.49999999999999456,11633.384627000003,4.1455772475295225,0.01,0.00015900000000000002,0.010159
2026-02-03 09:30:00-05:00,2026-02-04 16:00:00-05:00,NVDA,long,4,180.34,179.4383,182.1434,179.4383,False,True,0,1,-3.617012000000021,-0.5000000000000029,12353.337615000004,7.275438325877939,0.01,0.000212,0.010212
2026-02-03 09:30:00-05:00,2026-02-04 16:00:00-05:00,MSFT,long,2,411.21,415.3221,415.3221,409.15394999999995,True,False,1,0,8.214093999999996,0.9999999999999996,10105.499992000005,16.028180518684913,0.01,0.000106,0.010105999999999999
2026-02-03 09:30:00-05:00,2026-02-04 16:00:00-05:00,GOOGL,long,2,339.71,343.1071,343.1071,338.01144999999997,True,False,1,0,6.784094000000046,1.0000000000000069,10954.004086000004,2.661891117478516,0.01,0.000106,0.010105999999999999
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,MSFT,long,2,414.19,412.11905,418.3319,412.11905,False,True,0,1,-4.152005999999965,-0.49999999999999567,10118.285756000005,15.41964468041658,0.01,0.000106,0.010105999999999999
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,GOOGL,long,2,333.04,331.3748,336.3704,331.3748,False,True,0,1,-3.340506000000054,-0.5000000000000081,10905.865250000004,4.573065902578791,0.01,0.000106,0.010105999999999999
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,AMZN,long,3,232.99,231.82505,235.31990000000002,231.82505,False,True,0,1,-3.5050090000000136,-0.5000000000000019,11595.760241000005,6.407166385474407,0.01,0.00015900000000000002,0.010159
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,NVDA,long,4,174.19,175.9319,175.9319,173.31905,True,False,1,0,6.957388000000061,1.0000000000000089,12280.027629000006,10.437554630058106,0.01,0.000212,0.010212
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,TSLA,long,1,406.01,403.97995,410.07009999999997,403.97995,False,True,0,1,-2.040103000000017,-0.5000000000000042,12974.307526000004,10.629539951573856,0.01,5.3e-05,0.010053000000000001
2026-02-04 09:30:00-05:00,2026-02-05 16:00:00-05:00,META,long,1,668.99,675.6799,675.6799,665.64505,True,False,1,0,6.679846999999966,0.9999999999999948,13376.977373000003,10.081989247311826,0.01,5.3e-05,0.010053000000000001
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,META,long,1,670.21,666.85895,676.9121,666.85895,False,True,0,1,-3.3611029999999866,-0.49999999999999795,13414.703484000005,9.918010752688167,0.01,5.3e-05,0.010053000000000001
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,NVDA,long,4,171.88,173.59879999999998,173.59879999999998,171.0206,True,False,1,0,6.86498799999995,0.9999999999999928,12266.502540000005,11.625276363823339,0.01,0.000212,0.010212
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,TSLA,long,1,397.21,401.1821,401.1821,395.22395,True,False,1,0,3.9620470000000116,1.0000000000000029,12998.204587000004,12.566585956416471,0.01,5.3e-05,0.010053000000000001
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,GOOGL,long,2,331.25,329.59375,334.5625,329.59375,False,True,0,1,-3.322606,-0.5,11003.318061000004,5.08595988538682,0.01,0.000106,0.010105999999999999
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,MSFT,long,2,393.67,397.60670000000005,397.60670000000005,391.70165000000003,True,False,1,0,7.86329400000006,1.0000000000000075,10187.580667000004,18.61950634638442,0.01,0.000106,0.010105999999999999
2026-02-05 09:30:00-05:00,2026-02-06 16:00:00-05:00,AMZN,long,3,222.69,221.57655,224.9169,221.57655,False,True,0,1,-3.3505090000000006,-0.5000000000000001,11682.797552000004,10.54470956857074,0.01,0.00015900000000000002,0.010159
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,MSFT,long,2,401.14,405.15139999999997,405.15139999999997,399.1343,True,False,1,0,8.01269399999996,0.9999999999999951,10228.016178000005,17.07528837805433,0.01,0.000106,0.010105999999999999
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,GOOGL,long,2,322.86,326.08860000000004,326.08860000000004,321.2457,True,False,1,0,6.447094000000057,1.0000000000000089,11058.743272000003,7.489971346704867,0.01,0.000106,0.010105999999999999
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,AMZN,long,4,210.32,212.4232,212.4232,209.26839999999999,True,False,1,0,8.402588000000062,1.0000000000000073,11722.185860000005,15.513778420502936,0.01,0.000212,0.010212
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,NVDA,long,4,185.41,187.26409999999998,187.26409999999998,184.48295,True,False,1,0,7.406187999999953,0.9999999999999938,12545.952048000005,4.668620494626979,0.01,0.000212,0.010212
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,TSLA,long,1,411.11,415.22110000000004,415.22110000000004,409.05445000000003,True,False,1,0,4.101047000000022,1.0000000000000053,13304.003095000005,9.506933744221879,0.01,5.3e-05,0.010053000000000001
2026-02-06 09:30:00-05:00,2026-02-09 16:00:00-05:00,META,long,1,661.46,668.0746,668.0746,658.1527,True,False,1,0,6.604546999999996,0.9999999999999993,13712.167642000006,11.09408602150537,0.01,5.3e-05,0.010053000000000001
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,NVDA,long,3,190.04,191.94039999999998,191.94039999999998,189.0898,True,False,1,0,5.691040999999972,0.999999999999995,13184.329253000004,4.370361051704618,0.01,0.00015900000000000002,0.010159
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,AAPL,long,3,274.62,273.2469,277.3662,273.2469,False,True,0,1,-4.129459000000066,-0.5000000000000081,10239.268183000004,2.2374112244352964,0.01,0.00015900000000000002,0.010159
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,MSFT,long,2,413.6,417.73600000000005,417.73600000000005,411.53200000000004,True,False,1,0,8.261894000000048,1.0000000000000058,11054.535077000004,14.499524537974942,0.01,0.000106,0.010105999999999999
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,GOOGL,long,2,324.32,322.6984,327.5632,322.6984,False,True,0,1,-3.2533060000000016,-0.5000000000000002,11906.901771000004,7.071633237822351,0.01,0.000106,0.010105999999999999
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,AMZN,long,3,208.72,210.8072,210.8072,207.6764,True,False,1,0,6.251440999999987,0.9999999999999979,12541.603212000004,16.156503575158673,0.01,0.00015900000000000002,0.010159
2026-02-09 09:30:00-05:00,2026-02-10 16:00:00-05:00,TSLA,long,1,417.32,421.4932,421.4932,415.2334,True,False,1,0,4.163147000000008,1.000000000000002,13749.722400000004,8.13999559762272,0.01,5.3e-05,0.010053000000000001
